"attr1_s","attr7_2","attr7_3","attr1_1","attr1_2","attr1_3","gender"
,,,0.4,0.625,0.4375,1.0
,,,0.4,0.625,0.4375,1.0
,,,0.4,0.625,0.4375,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.17,0.1875,0.1875,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,0.125,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.05,,,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.15,0.0625,0.0,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.3,0.5625,,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.05,0.1875,0.3125,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.1,0.125,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.17,0.15,0.1875,0.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.2,0.3125,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.21,0.25,,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.5,0.6875,0.625,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.25,0.3125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.6,0.8125,,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.21,0.2125,0.25,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.5625,,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.3,0.4375,0.375,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.15,0.3125,0.1875,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,0.25,0.225,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,,,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.25,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.1,0.3125,0.1875,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.2,0.125,0.25,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.1,0.0625,0.125,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.3,,0.375,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.2,0.1875,0.25,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.3125,,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.25,0.625,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.15,0.1875,,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.25,0.375,0.75,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.125,0.125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.15,0.1875,0.3125,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.1,0.1875,0.1875,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.14,0.15,0.225,0.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.2,0.1875,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.18,0.1625,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.1,0.125,,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.5,0.625,0.625,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.4,0.3125,0.5,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.3,0.5,,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.2,0.25,0.25,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.4,0.4375,,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.3,0.5625,0.625,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.4,0.5625,0.5,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.2,0.4375,,1.0
,,,0.3,0.3125,0.5,1.0
